mode,hold_n,tp,sl,trail,n,total_ret,avg_ret,median_ret,win_rate,p95,p05,max_ret,min_ret
fixed,20,0.85,0.05,,101,-0.4826000637169788,-0.004778218452643354,-0.05060000000000005,0.15841584158415842,0.1728104046242775,-0.05060000000000005,0.8494,-0.05060000000000016
trail,15,0.45,,0.07,101,-0.4826620654584147,-0.004778832331271433,-0.020104249291784847,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.44939999999999997,-0.07060000000000018
trail,10,0.5,,0.25,101,-0.48338374660408595,-0.0047859776891493655,-0.03835510204081634,0.297029702970297,0.32691937984496117,-0.13966249999999997,0.4994,-0.16614054054054056
fixed,10,0.15,0.15,,101,-0.4838650385571271,-0.00479074295601116,-0.035894117647058923,0.3564356435643564,0.14939999999999992,-0.1506,0.14939999999999992,-0.15060000000000012
fixed,20,0.45,0.03,,101,-0.4846867867225108,-0.004798879076460503,-0.030600000000000026,0.10891089108910891,0.16069009754434344,-0.030600000000000138,0.44939999999999997,-0.030600000000000138
trail,10,0.65,,0.2,101,-0.4879995578867335,-0.0048316787909577575,-0.037621276595744726,0.3069306930693069,0.13911462544589787,-0.13966249999999997,0.6493999999999999,-0.20059999999999995
fixed,10,0.6,0.25,,101,-0.48817120361963556,-0.004833378253659758,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.13966249999999997,0.5994000000000003,-0.16614054054054056
fixed,25,0.15,0.05,,101,-0.4886733367524217,-0.004838349868835859,-0.05060000000000005,0.24752475247524752,0.14939999999999992,-0.05060000000000005,0.14939999999999992,-0.05060000000000016
fixed,15,0.15,0.05,,101,-0.4889486072194373,-0.004841075319004329,-0.05060000000000005,0.26732673267326734,0.14939999999999992,-0.05060000000000005,0.14939999999999992,-0.05060000000000016
fixed,15,0.15,0.15,,101,-0.48973935262609325,-0.004848904481446468,-0.027546107784431072,0.4158415841584158,0.14939999999999992,-0.1506,0.14939999999999992,-0.15060000000000012
trail,5,0.35,,0.07,101,-0.49042391709398186,-0.004855682347465167,-0.020104249291784847,0.31683168316831684,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
fixed,20,0.1,0.03,,101,-0.4906000000000007,-0.0048574257425742645,-0.030600000000000026,0.19801980198019803,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
fixed,25,0.1,0.03,,101,-0.4906000000000007,-0.0048574257425742645,-0.030600000000000026,0.19801980198019803,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
fixed,30,0.1,0.03,,101,-0.4906000000000007,-0.0048574257425742645,-0.030600000000000026,0.19801980198019803,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
trail,15,0.3,,0.07,101,-0.4914592352697352,-0.0048659330224726256,-0.020104249291784847,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.29940000000000005,-0.07060000000000018
fixed,25,0.75,0.05,,101,-0.4944708854224323,-0.004895751340816161,-0.05060000000000005,0.15841584158415842,0.2008171921990473,-0.05060000000000005,0.7494,-0.05060000000000016
trail,15,0.12,,0.2,101,-0.49459260446236436,-0.0048969564798253895,-0.01637503429355276,0.44554455445544555,0.1194000000000001,-0.15224220824598184,0.1194000000000001,-0.20059999999999995
fixed,10,0.1,0.2,,101,-0.4956841162293098,-0.00490776352702287,-0.019078260869565166,0.39603960396039606,0.09940000000000009,-0.13966249999999997,0.09940000000000009,-0.20059999999999995
fixed,10,0.12,0.2,,101,-0.49599667183698853,-0.004910858136999887,-0.02111282051282044,0.37623762376237624,0.1194000000000001,-0.13966249999999997,0.1194000000000001,-0.20059999999999995
fixed,5,0.3,0.2,,101,-0.4963467713128867,-0.0049143244684444224,-0.03185986738238074,0.3069306930693069,0.29940000000000005,-0.1129260437375746,0.29940000000000005,-0.16872227074235807
fixed,5,0.3,0.25,,101,-0.4963467713128867,-0.0049143244684444224,-0.03185986738238074,0.3069306930693069,0.29940000000000005,-0.1129260437375746,0.29940000000000005,-0.16872227074235807
trail,5,0.3,,0.25,101,-0.4963467713128867,-0.0049143244684444224,-0.03185986738238074,0.3069306930693069,0.29940000000000005,-0.1129260437375746,0.29940000000000005,-0.16872227074235807
trail,10,0.55,,0.15,101,-0.49669136632063055,-0.004917736300204263,-0.03817872638208526,0.3069306930693069,0.1447616352201257,-0.13643333333333324,0.5494,-0.1506
trail,10,0.8,,0.2,101,-0.4985005212778701,-0.004935648725523466,-0.037621276595744726,0.3069306930693069,0.13911462544589787,-0.13966249999999997,0.7994,-0.20059999999999995
fixed,15,0.75,0.1,,101,-0.4986576156549473,-0.004937204115395518,-0.061484070058381926,0.33663366336633666,0.29666516052318664,-0.10060000000000009,0.7494000000000002,-0.10060000000000009
fixed,25,0.65,0.07,,101,-0.4989111232321782,-0.004939714091407705,-0.07060000000000007,0.2376237623762376,0.2163349195241428,-0.07060000000000007,0.6493999999999999,-0.07060000000000018
fixed,30,0.15,0.05,,101,-0.5004460534604386,-0.004954911420400382,-0.05060000000000005,0.2376237623762376,0.14939999999999992,-0.05060000000000005,0.14939999999999992,-0.05060000000000016
fixed,20,0.8,0.1,,101,-0.5031997518019895,-0.0049821757604157375,-0.06506540880503149,0.297029702970297,0.18134640338504954,-0.10060000000000009,0.7994,-0.10060000000000009
fixed,15,0.45,0.15,,101,-0.503216061103094,-0.0049823372386444955,-0.03783404255319152,0.3564356435643564,0.44939999999999974,-0.1506,0.44939999999999997,-0.15060000000000012
fixed,20,0.75,0.15,,101,-0.5036952271862652,-0.004987081457289755,-0.04994415990006247,0.32673267326732675,0.27442429543245866,-0.1506,0.7494000000000002,-0.15060000000000012
trail,10,0.4,,0.07,101,-0.5037454465263159,-0.004987578678478375,-0.018899542184434303,0.31683168316831684,0.12405116279069765,-0.07060000000000007,0.3993999999999999,-0.07060000000000018
trail,5,0.15,,0.2,101,-0.5070776086886224,-0.005020570383055667,-0.028046300715990412,0.33663366336633666,0.14939999999999992,-0.1129260437375746,0.14939999999999992,-0.16872227074235807
fixed,20,0.5,0.1,,101,-0.5083962452918208,-0.005033626191008127,-0.06506540880503149,0.297029702970297,0.4994,-0.10060000000000009,0.4994,-0.10060000000000009
fixed,25,0.15,0.1,,101,-0.5102098521862832,-0.005051582694913695,-0.06623926940639265,0.39603960396039606,0.14939999999999992,-0.10060000000000009,0.14939999999999992,-0.10060000000000009
fixed,10,3.0,0.15,,101,-0.5104044682426206,-0.005053509586560601,-0.04114054054054046,0.27722772277227725,0.25180847784200394,-0.1506,0.8491854077253217,-0.15060000000000012
fixed,5,0.25,0.03,,101,-0.5108743484139089,-0.005058161865484246,-0.030600000000000026,0.16831683168316833,0.11761705426356588,-0.030600000000000138,0.2494,-0.030600000000000138
fixed,15,0.5,0.1,,101,-0.5130988019803442,-0.00508018615822123,-0.061484070058381926,0.33663366336633666,0.4605913357400721,-0.10060000000000009,0.4994,-0.10060000000000009
trail,10,0.2,,0.2,101,-0.5166151454248483,-0.005115001439849984,-0.037621276595744726,0.3465346534653465,0.19939999999999997,-0.13966249999999997,0.19939999999999997,-0.20059999999999995
trail,5,0.2,,0.07,101,-0.5166261572687,-0.005115110468006931,-0.020104249291784847,0.31683168316831684,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
trail,15,0.4,,0.2,101,-0.5178474846908698,-0.005127202818721484,-0.030600000000000138,0.37623762376237624,0.29666516052318664,-0.15224220824598184,0.3993999999999999,-0.20059999999999995
fixed,15,0.75,0.03,,101,-0.5179200287505792,-0.005127921076738408,-0.030600000000000026,0.10891089108910891,0.14332165358932242,-0.030600000000000138,0.7494,-0.030600000000000138
fixed,30,0.1,0.1,,101,-0.5197011510131813,-0.005145555950625557,-0.027546107784431072,0.45544554455445546,0.09940000000000009,-0.10060000000000009,0.09940000000000009,-0.10060000000000009
fixed,5,0.15,0.15,,101,-0.5201626836718302,-0.00515012558090921,-0.028046300715990412,0.33663366336633666,0.14939999999999992,-0.1129260437375746,0.14939999999999992,-0.1506
trail,25,0.35,,0.07,101,-0.5208590762385602,-0.005157020556817428,-0.018899542184434303,0.33663366336633666,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
fixed,20,0.8,0.03,,101,-0.5211601030284659,-0.005160001020083821,-0.030600000000000026,0.10891089108910891,0.16069009754434344,-0.030600000000000138,0.7994,-0.030600000000000138
trail,25,0.25,,0.15,101,-0.5212097540603247,-0.00516049261445866,-0.029373978315262627,0.38613861386138615,0.2494,-0.14287812718378762,0.24940000000000023,-0.1506
trail,30,0.15,,0.15,101,-0.5221866136863487,-0.005170164491944046,-0.040174468085106343,0.38613861386138615,0.14939999999999992,-0.14287812718378762,0.14939999999999992,-0.1506
fixed,25,0.1,0.1,,101,-0.5244796434827623,-0.005192867757255072,-0.02162102102102099,0.46534653465346537,0.09940000000000009,-0.10060000000000009,0.09940000000000009,-0.10060000000000009
fixed,15,0.25,0.15,,101,-0.524978626072283,-0.005197808178933495,-0.03544320557491294,0.38613861386138615,0.2494,-0.1506,0.2494,-0.15060000000000012
fixed,5,0.12,0.05,,101,-0.5267506290863849,-0.005215352763231534,-0.05060000000000005,0.297029702970297,0.1194000000000001,-0.05060000000000005,0.1194000000000001,-0.05060000000000016
trail,3,0.15,,0.07,101,-0.5269839884667008,-0.005217663252145553,-0.018564071856287456,0.31683168316831684,0.14939999999999992,-0.07060000000000007,0.14939999999999992,-0.07060000000000018
fixed,20,0.1,0.15,,101,-0.5280606029251333,-0.005228322801238944,-0.0062040686837626195,0.4752475247524752,0.09940000000000009,-0.1506,0.09940000000000009,-0.15060000000000012
fixed,25,0.3,0.07,,101,-0.5287948441624098,-0.0052355925164595035,-0.07060000000000007,0.27722772277227725,0.29940000000000005,-0.07060000000000007,0.29940000000000005,-0.07060000000000018
trail,30,0.35,,0.07,101,-0.5293836664024949,-0.005241422439628662,-0.018899542184434303,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
trail,3,0.3,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.35,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.4,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.45,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.5,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.55,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.6,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.65,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.7,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.75,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.8,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.85,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,0.9,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
trail,3,3.0,,0.1,101,-0.5298327025451846,-0.005245868342031531,-0.027907692307692144,0.2376237623762376,0.2087023255813955,-0.0854056537102474,0.28381558441558447,-0.10060000000000009
fixed,30,0.5,0.05,,101,-0.5306015856078423,-0.005253481045622201,-0.05060000000000005,0.1485148514851485,0.2660200139958015,-0.05060000000000005,0.4994,-0.05060000000000016
trail,8,0.45,,0.07,101,-0.5320462574181374,-0.005267784726912251,-0.018899542184434303,0.3069306930693069,0.12405116279069765,-0.07060000000000007,0.44939999999999997,-0.07060000000000018
trail,20,0.35,,0.07,101,-0.5323320793777302,-0.0052706146473042595,-0.018469955156950667,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
trail,15,0.4,,0.07,101,-0.5326620654584148,-0.005273881836221929,-0.020104249291784847,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.3993999999999999,-0.07060000000000018
fixed,10,0.6,0.2,,101,-0.5344609562698125,-0.005291692636334777,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.13966249999999997,0.5994000000000003,-0.20059999999999995
fixed,10,0.75,0.25,,101,-0.5357627257776322,-0.005304581443342893,-0.04114054054054046,0.27722772277227725,0.25180847784200394,-0.13966249999999997,0.7494000000000002,-0.16614054054054056
fixed,5,0.2,0.07,,101,-0.5376251476650052,-0.005323021264009953,-0.03806877601998333,0.3069306930693069,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,30,0.25,0.05,,101,-0.5377722928174611,-0.0053244781467075356,-0.05060000000000005,0.18811881188118812,0.2494,-0.05060000000000005,0.24940000000000023,-0.05060000000000016
fixed,5,0.15,0.2,,101,-0.5382849544141882,-0.0053295540041008735,-0.028046300715990412,0.33663366336633666,0.14939999999999992,-0.1129260437375746,0.14939999999999992,-0.16872227074235807
fixed,5,0.15,0.25,,101,-0.5382849544141882,-0.0053295540041008735,-0.028046300715990412,0.33663366336633666,0.14939999999999992,-0.1129260437375746,0.14939999999999992,-0.16872227074235807
trail,5,0.15,,0.25,101,-0.5382849544141882,-0.0053295540041008735,-0.028046300715990412,0.33663366336633666,0.14939999999999992,-0.1129260437375746,0.14939999999999992,-0.16872227074235807
fixed,10,0.8,0.15,,101,-0.5394106551887216,-0.005340699556323976,-0.04114054054054046,0.27722772277227725,0.25180847784200394,-0.1506,0.7994,-0.15060000000000012
fixed,10,0.3,0.1,,101,-0.5398004690949932,-0.005344559099950428,-0.042952941176470485,0.297029702970297,0.29940000000000005,-0.10059999999999998,0.29940000000000005,-0.10060000000000009
trail,8,0.3,,0.07,101,-0.5408434272294579,-0.005354885418113444,-0.018899542184434303,0.3069306930693069,0.12405116279069765,-0.07060000000000007,0.29940000000000005,-0.07060000000000018
trail,30,0.35,,0.15,101,-0.543509705112987,-0.005381284209039475,-0.040174468085106343,0.36633663366336633,0.3494000000000001,-0.14287812718378762,0.3494000000000003,-0.1506
fixed,15,0.12,0.05,,101,-0.5441762053019826,-0.00538788322081171,-0.05060000000000005,0.2871287128712871,0.1194000000000001,-0.05060000000000005,0.1194000000000001,-0.05060000000000016
fixed,30,0.85,0.07,,101,-0.5458457834501684,-0.00540441369752642,-0.07060000000000007,0.22772277227722773,0.2660200139958015,-0.07060000000000018,0.8494,-0.07060000000000018
trail,25,0.2,,0.07,101,-0.5470613164132784,-0.005416448677359192,-0.018899542184434303,0.33663366336633666,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
trail,3,0.1,,0.07,101,-0.5482818593051728,-0.005428533260447256,-0.018564071856287456,0.31683168316831684,0.09940000000000009,-0.07060000000000007,0.09940000000000009,-0.07060000000000018
fixed,15,0.6,0.05,,101,-0.549069276439961,-0.005436329469702583,-0.05060000000000005,0.19801980198019803,0.19683863393810047,-0.05060000000000005,0.5994000000000003,-0.05060000000000016
trail,10,0.15,,0.2,101,-0.5491726645463573,-0.005437353114320369,-0.035894117647058923,0.3564356435643564,0.14939999999999992,-0.13966249999999997,0.14939999999999992,-0.20059999999999995
trail,5,0.25,,0.07,101,-0.5492210869053028,-0.005437832543616859,-0.020104249291784847,0.31683168316831684,0.12405116279069765,-0.07060000000000007,0.2494,-0.07060000000000018
fixed,5,0.4,0.03,,101,-0.549249748619063,-0.00543811632296102,-0.030600000000000026,0.15841584158415842,0.09516427255985264,-0.030600000000000138,0.3993999999999999,-0.030600000000000138
fixed,10,0.1,0.15,,101,-0.5530422929902225,-0.005475666267229925,-0.019078260869565166,0.39603960396039606,0.09940000000000009,-0.1506,0.09940000000000009,-0.15060000000000012
fixed,10,0.12,0.15,,101,-0.5533548485979011,-0.005478760877206942,-0.02111282051282044,0.37623762376237624,0.1194000000000001,-0.1506,0.1194000000000001,-0.15060000000000012
trail,10,0.35,,0.07,101,-0.5537454465263159,-0.00548262818342887,-0.018899542184434303,0.31683168316831684,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
fixed,15,0.1,0.03,,101,-0.5544554216867479,-0.0054896576404628505,-0.030600000000000026,0.19801980198019803,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
fixed,15,0.55,0.1,,101,-0.5548233189304771,-0.0054933001874304666,-0.061484070058381926,0.33663366336633666,0.30089253731343296,-0.10060000000000009,0.5494,-0.10060000000000009
trail,5,0.45,,0.15,101,-0.554967319225686,-0.005494725932927584,-0.028046300715990412,0.32673267326732675,0.13226655683690275,-0.10112617003600106,0.44939999999999997,-0.1506
trail,3,0.2,,0.1,101,-0.5550198414108742,-0.005495245954563111,-0.027907692307692144,0.2376237623762376,0.19939999999999997,-0.0854056537102474,0.19939999999999997,-0.10060000000000009
trail,30,0.2,,0.07,101,-0.5555859065772131,-0.005500850560170426,-0.018899542184434303,0.32673267326732675,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
trail,15,0.1,,0.2,101,-0.5570747864613665,-0.005515591945162045,-0.012391128579449639,0.46534653465346537,0.09940000000000009,-0.15224220824598184,0.09940000000000009,-0.20059999999999995
trail,20,0.2,,0.07,101,-0.5585343195524483,-0.005530042767846023,-0.018469955156950667,0.32673267326732675,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,25,0.5,0.05,,101,-0.5599074954826917,-0.005543638569135562,-0.05060000000000005,0.15841584158415842,0.2163349195241428,-0.05060000000000005,0.4994,-0.05060000000000016
fixed,20,0.12,0.15,,101,-0.5604865606967703,-0.005549371888086834,-0.015493617021276673,0.44554455445544555,0.1194000000000001,-0.1506,0.1194000000000001,-0.15060000000000012
trail,25,0.12,,0.15,101,-0.5610228176566403,-0.0055546813629370325,-0.023896447291788147,0.43564356435643564,0.1194000000000001,-0.14287812718378762,0.1194000000000001,-0.1506
fixed,15,0.12,0.15,,101,-0.5620841922852693,-0.005565190022626429,-0.0241294117647058,0.43564356435643564,0.1194000000000001,-0.1506,0.1194000000000001,-0.15060000000000012
trail,15,0.25,,0.2,101,-0.5661476496424114,-0.005605422273687241,-0.030600000000000138,0.37623762376237624,0.2494,-0.15224220824598184,0.2494,-0.20059999999999995
trail,5,0.3,,0.15,101,-0.5666467691443495,-0.005610364050934154,-0.028046300715990412,0.32673267326732675,0.27407811158798284,-0.10112617003600106,0.29940000000000005,-0.1506
trail,30,0.1,,0.15,101,-0.5675967999941371,-0.005619770296971655,-0.027546107784431072,0.45544554455445546,0.09940000000000009,-0.14287812718378762,0.09940000000000009,-0.1506
fixed,15,0.7,0.03,,101,-0.5679200287505792,-0.005622970581688903,-0.030600000000000026,0.10891089108910891,0.14332165358932242,-0.030600000000000138,0.6993999999999999,-0.030600000000000138
trail,5,0.1,,0.15,101,-0.5693320602035336,-0.005636951091124095,-0.026428186412127918,0.37623762376237624,0.09940000000000009,-0.10112617003600106,0.09940000000000009,-0.1506
trail,5,0.3,,0.2,101,-0.5693529624436501,-0.005637158043996535,-0.03185986738238074,0.297029702970297,0.29940000000000005,-0.1129260437375746,0.29940000000000005,-0.16872227074235807
fixed,10,0.9,0.1,,101,-0.5699458126628454,-0.005643027848146984,-0.045656320400500675,0.25742574257425743,0.25180847784200394,-0.10059999999999998,0.8993999999999999,-0.10060000000000009
fixed,25,0.4,0.03,,101,-0.5709716773435342,-0.005653184924193408,-0.030600000000000026,0.10891089108910891,0.1383396709323585,-0.030600000000000138,0.3993999999999999,-0.030600000000000138
fixed,20,0.75,0.03,,101,-0.5711601030284661,-0.005655050525034318,-0.030600000000000026,0.10891089108910891,0.16069009754434344,-0.030600000000000138,0.7494,-0.030600000000000138
fixed,30,0.4,0.03,,101,-0.5715460167182705,-0.005658871452656144,-0.030600000000000026,0.10891089108910891,0.19121946403385043,-0.030600000000000138,0.3993999999999999,-0.030600000000000138
trail,25,0.25,,0.07,101,-0.5796562460498811,-0.005739170752969119,-0.018899542184434303,0.33663366336633666,0.12405116279069765,-0.07060000000000007,0.2494,-0.07060000000000018
trail,10,0.2,,0.07,101,-0.5799476867010339,-0.005742056303970633,-0.018899542184434303,0.31683168316831684,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,20,0.6,0.1,,101,-0.5802202647295159,-0.005744755096331841,-0.06506540880503149,0.297029702970297,0.3395162790697674,-0.10060000000000009,0.5994000000000003,-0.10060000000000009
trail,8,0.4,,0.07,101,-0.5820462574181375,-0.005762834231862748,-0.018899542184434303,0.3069306930693069,0.12405116279069765,-0.07060000000000007,0.3993999999999999,-0.07060000000000018
fixed,10,0.75,0.2,,101,-0.582052478427809,-0.005762895826017912,-0.04114054054054046,0.27722772277227725,0.25180847784200394,-0.13966249999999997,0.7494000000000002,-0.20059999999999995
fixed,15,0.2,0.1,,101,-0.5822396792350281,-0.0057647492993567135,-0.04336595744680845,0.39603960396039606,0.19939999999999997,-0.10060000000000009,0.19939999999999997,-0.10060000000000009
fixed,20,0.8,0.05,,101,-0.5826000637169789,-0.005768317462544346,-0.05060000000000005,0.15841584158415842,0.1728104046242775,-0.05060000000000005,0.7994,-0.05060000000000016
trail,15,0.35,,0.07,101,-0.5826620654584147,-0.0057689313411724225,-0.020104249291784847,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.3494000000000001,-0.07060000000000018
fixed,5,0.1,0.03,,101,-0.5833580258562172,-0.0057758220381803685,-0.030600000000000026,0.2079207920792079,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
fixed,20,0.7,0.05,,101,-0.5862101720202285,-0.005804061109111173,-0.05060000000000005,0.15841584158415842,0.1728104046242775,-0.05060000000000005,0.6993999999999999,-0.05060000000000016
fixed,30,0.15,0.1,,101,-0.58745341410403,-0.005816370436673564,-0.08107945205479457,0.39603960396039606,0.14939999999999992,-0.10060000000000009,0.14939999999999992,-0.10060000000000009
fixed,20,0.1,0.05,,101,-0.5875461077844313,-0.005817288195885458,-0.05060000000000005,0.297029702970297,0.09940000000000009,-0.05060000000000005,0.09940000000000009,-0.05060000000000016
fixed,25,0.1,0.05,,101,-0.5875461077844313,-0.005817288195885458,-0.05060000000000005,0.297029702970297,0.09940000000000009,-0.05060000000000005,0.09940000000000009,-0.05060000000000016
fixed,30,0.1,0.05,,101,-0.5875461077844313,-0.005817288195885458,-0.05060000000000005,0.297029702970297,0.09940000000000009,-0.05060000000000005,0.09940000000000009,-0.05060000000000016
fixed,15,0.9,0.1,,101,-0.5879280019210421,-0.005821069325950912,-0.061484070058381926,0.33663366336633666,0.29666516052318664,-0.10060000000000009,0.8993999999999999,-0.10060000000000009
trail,30,0.25,,0.07,101,-0.5881808362138157,-0.005823572635780353,-0.018899542184434303,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.2494,-0.07060000000000018
fixed,25,0.45,0.1,,101,-0.5886186402834648,-0.0058279073295392555,-0.10059999999999987,0.31683168316831684,0.44939999999999997,-0.10060000000000009,0.44939999999999997,-0.10060000000000009
trail,10,0.1,,0.2,101,-0.5898665903417538,-0.005840263270710434,-0.019078260869565166,0.39603960396039606,0.09940000000000009,-0.13966249999999997,0.09940000000000009,-0.20059999999999995
trail,20,0.25,,0.07,101,-0.5911292491890511,-0.005852764843455952,-0.018469955156950667,0.32673267326732675,0.12405116279069765,-0.07060000000000007,0.2494,-0.07060000000000018
trail,15,0.1,,0.07,101,-0.5911787135336068,-0.005853254589441652,-0.020104249291784847,0.32673267326732675,0.09940000000000009,-0.07060000000000007,0.09940000000000009,-0.07060000000000018
fixed,10,0.6,0.15,,101,-0.5918191330307246,-0.0058595953765418285,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.1506,0.5994000000000003,-0.15060000000000012
fixed,20,0.15,0.05,,101,-0.595166603897275,-0.005892738652448268,-0.05060000000000005,0.24752475247524752,0.14939999999999992,-0.05060000000000005,0.14939999999999992,-0.05060000000000016
trail,20,0.4,,0.2,101,-0.5976150389979829,-0.005916980584138444,-0.04078637157833438,0.36633663366336633,0.3993999999999999,-0.14747500000000008,0.3993999999999999,-0.20059999999999995
trail,10,0.75,,0.2,101,-0.5985005212778698,-0.005925747735424453,-0.037621276595744726,0.3069306930693069,0.13911462544589787,-0.13966249999999997,0.7494000000000002,-0.20059999999999995
fixed,15,0.7,0.1,,101,-0.5986576156549475,-0.005927303125296509,-0.061484070058381926,0.33663366336633666,0.29666516052318664,-0.10060000000000009,0.6993999999999999,-0.10060000000000009
trail,8,0.2,,0.15,101,-0.598846692527457,-0.005929175173539179,-0.03205020384391395,0.31683168316831684,0.19939999999999997,-0.11220164271047224,0.19939999999999997,-0.1506
fixed,10,0.1,0.03,,101,-0.5993888932316015,-0.0059345434973425894,-0.030600000000000026,0.19801980198019803,0.09940000000000009,-0.030600000000000138,0.09940000000000009,-0.030600000000000138
fixed,8,0.2,0.1,,101,-0.5997079540112357,-0.005937702514962729,-0.03294323432343234,0.32673267326732675,0.19939999999999997,-0.10059999999999998,0.19939999999999997,-0.10060000000000009
fixed,5,0.12,0.07,,101,-0.6049448183683694,-0.005989552657112569,-0.03470341034103404,0.33663366336633666,0.1194000000000001,-0.07060000000000007,0.1194000000000001,-0.07060000000000018
fixed,20,3.0,0.03,,101,-0.6055756874440505,-0.005995798885584659,-0.030600000000000026,0.10891089108910891,0.16069009754434344,-0.030600000000000138,0.7149844155844155,-0.030600000000000138
fixed,10,0.2,0.05,,101,-0.6056749202724705,-0.005996781388836341,-0.05060000000000005,0.24752475247524752,0.19939999999999997,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
fixed,20,0.7,0.1,,101,-0.6068098601052391,-0.006008018416883555,-0.06506540880503149,0.297029702970297,0.18134640338504954,-0.10060000000000009,0.6993999999999999,-0.10060000000000009
fixed,8,0.2,0.2,,101,-0.6069788795277542,-0.0060096918765124175,-0.03205020384391395,0.32673267326732675,0.19939999999999997,-0.134975,0.19939999999999997,-0.19317950530035327
fixed,8,0.2,0.25,,101,-0.6069788795277542,-0.0060096918765124175,-0.03205020384391395,0.32673267326732675,0.19939999999999997,-0.134975,0.19939999999999997,-0.19317950530035327
trail,8,0.2,,0.25,101,-0.6069788795277542,-0.0060096918765124175,-0.03205020384391395,0.32673267326732675,0.19939999999999997,-0.134975,0.19939999999999997,-0.19317950530035327
trail,20,0.35,,0.15,101,-0.6086603499365613,-0.006026340098381795,-0.04414354354354351,0.3564356435643564,0.3494000000000001,-0.14287812718378762,0.3494000000000003,-0.1506
